True_Label,Predicted_Label,Probability_<=50K,Probability_>50K,Correct
<=50K,<=50K,0.99960519359528,0.0003948064047199104,1
<=50K,<=50K,0.6052703082193811,0.394729691780619,1
<=50K,<=50K,0.9998563485507539,0.000143651449246131,1
>50K,<=50K,0.8476648499544128,0.15233515004558718,0
<=50K,<=50K,0.998882074896502,0.0011179251034978356,1
<=50K,<=50K,0.9277653178256118,0.07223468217438812,1
<=50K,<=50K,0.9984318934168227,0.0015681065831772301,1
<=50K,<=50K,0.9996326962295111,0.0003673037704888778,1
>50K,>50K,0.004295551751782037,0.9957044482482179,1
<=50K,<=50K,0.998568316777644,0.0014316832223559566,1
>50K,>50K,0.03330073816963496,0.966699261830365,1
<=50K,<=50K,0.991962756399936,0.008037243600064057,1
<=50K,<=50K,0.9994169908465922,0.0005830091534077946,1
<=50K,<=50K,0.999696631520853,0.0003033684791470627,1
<=50K,<=50K,0.9998248975088151,0.00017510249118502059,1
<=50K,<=50K,0.8966722364464202,0.1033277635535798,1
<=50K,<=50K,0.9815082405266644,0.01849175947333563,1
<=50K,<=50K,0.9927205167412977,0.0072794832587024,1
<=50K,<=50K,0.6877689856995396,0.31223101430046035,1
<=50K,<=50K,0.6707431183353211,0.3292568816646789,1
<=50K,>50K,0.061562708961172725,0.9384372910388273,0
<=50K,<=50K,0.9945215521740639,0.005478447825936119,1
<=50K,>50K,0.27601759295671247,0.7239824070432875,0
<=50K,<=50K,0.9997414716668148,0.0002585283331851835,1
>50K,>50K,0.02136406384938654,0.9786359361506135,1
<=50K,<=50K,0.9975620515306666,0.002437948469333555,1
<=50K,>50K,0.2880945241946726,0.7119054758053274,0
>50K,>50K,0.034543305598084204,0.965456694401916,1
>50K,>50K,0.22343698112173468,0.7765630188782654,1
>50K,>50K,0.3086109157919738,0.6913890842080262,1
<=50K,>50K,0.4981931545629689,0.501806845437031,0
<=50K,<=50K,0.99393648571631,0.0060635142836899854,1
<=50K,<=50K,0.9982294213242847,0.0017705786757152091,1
<=50K,<=50K,0.9944222989965744,0.005577701003425587,1
<=50K,<=50K,0.966438899245792,0.03356110075420803,1
>50K,>50K,0.3011819829144669,0.698818017085533,1
<=50K,<=50K,0.9884563687189512,0.011543631281048758,1
>50K,>50K,0.062346762255103244,0.9376532377448967,1
<=50K,<=50K,0.98527187321905,0.014728126780950127,1
<=50K,<=50K,0.9977101293662299,0.0022898706337701243,1
<=50K,>50K,0.25842612198397763,0.7415738780160225,0
<=50K,>50K,0.13164516400570056,0.8683548359942995,0
<=50K,<=50K,0.9999103409416306,8.965905836947102e-05,1
<=50K,<=50K,0.9947178542784962,0.005282145721503758,1
<=50K,<=50K,0.999913575717795,8.642428220491848e-05,1
<=50K,<=50K,0.9234977685723715,0.0765022314276286,1
<=50K,<=50K,0.9714881733225064,0.02851182667749377,1
<=50K,<=50K,0.9997170395375947,0.0002829604624054132,1
<=50K,<=50K,0.9925258115603875,0.007474188439612399,1
<=50K,<=50K,0.9967101982453569,0.0032898017546429824,1
<=50K,>50K,0.22804465157599327,0.7719553484240067,0
<=50K,<=50K,0.9997789114357428,0.00022108856425730788,1
<=50K,<=50K,0.9999193340760525,8.066592394741421e-05,1
<=50K,>50K,0.31851319958967855,0.6814868004103215,0
<=50K,<=50K,0.7587677244552021,0.24123227554479787,1
>50K,>50K,0.4579827540318037,0.5420172459681963,1
>50K,<=50K,0.9492709943784299,0.05072900562157007,0
<=50K,<=50K,0.9127094012806395,0.08729059871936048,1
<=50K,>50K,0.3845055238362419,0.615494476163758,0
<=50K,<=50K,0.998333368974022,0.0016666310259779592,1
<=50K,<=50K,0.9697058909270685,0.03029410907293154,1
<=50K,<=50K,0.926786679741742,0.07321332025825787,1
<=50K,<=50K,0.9969259737588219,0.0030740262411781197,1
<=50K,<=50K,0.9999971923576129,2.8076423870704915e-06,1
<=50K,<=50K,0.9999499655722438,5.00344277561063e-05,1
>50K,>50K,0.22051443626854278,0.7794855637314573,1
>50K,>50K,0.03716370717276042,0.9628362928272397,1
<=50K,<=50K,0.9942480951718348,0.00575190482816527,1
<=50K,<=50K,0.9999966468413872,3.3531586127181308e-06,1
<=50K,<=50K,0.9996368296464109,0.00036317035358918057,1
<=50K,>50K,0.056760876698644686,0.9432391233013554,0
<=50K,<=50K,0.8238694813747603,0.17613051862523965,1
<=50K,<=50K,0.9997586140234004,0.00024138597659960418,1
>50K,<=50K,0.9995698413314701,0.00043015866852987153,0
>50K,>50K,0.278073405477562,0.7219265945224379,1
<=50K,<=50K,0.8064553067161796,0.19354469328382037,1
>50K,>50K,0.07642719230442838,0.9235728076955716,1
>50K,>50K,0.04954318710429706,0.950456812895703,1
>50K,>50K,0.08194834562721484,0.9180516543727851,1
>50K,>50K,0.16630228699264557,0.8336977130073545,1
<=50K,>50K,0.36304305727501196,0.6369569427249882,0
<=50K,>50K,0.21369098699363345,0.7863090130063666,0
<=50K,>50K,0.2246840562910134,0.7753159437089866,0
>50K,>50K,0.2196778889909866,0.7803221110090135,1
<=50K,<=50K,0.5455490748664403,0.4544509251335597,1
<=50K,<=50K,0.9971216712511146,0.0028783287488853915,1
<=50K,>50K,0.02487758868726291,0.9751224113127371,0
>50K,<=50K,0.9914069643047422,0.008593035695257819,0
<=50K,<=50K,0.9916284683261496,0.008371531673850305,1
<=50K,<=50K,0.9930316418612596,0.006968358138740435,1
<=50K,<=50K,0.996997754253775,0.00300224574622491,1
>50K,>50K,0.41176659800716214,0.5882334019928379,1
<=50K,>50K,0.16213964481647825,0.8378603551835218,0
<=50K,<=50K,0.9979436263696498,0.0020563736303502453,1
<=50K,<=50K,0.9623343199694753,0.03766568003052469,1
<=50K,<=50K,0.788138754274429,0.21186124572557108,1
<=50K,<=50K,0.9989984086866829,0.0010015913133172144,1
<=50K,<=50K,0.9987991587053433,0.0012008412946567057,1
>50K,<=50K,0.9145886130671415,0.08541138693285846,0
<=50K,<=50K,0.9999374561979995,6.254380200065717e-05,1
<=50K,>50K,0.45132927677945656,0.5486707232205434,0
<=50K,<=50K,0.9998803301891122,0.00011966981088774685,1
<=50K,<=50K,0.9997157384152743,0.00028426158472575394,1
<=50K,<=50K,0.9999803365698812,1.9663430118756758e-05,1
<=50K,<=50K,0.5675865482401931,0.4324134517598069,1
<=50K,<=50K,0.9983170978695938,0.0016829021304061698,1
<=50K,<=50K,0.9924953914287418,0.00750460857125827,1
>50K,>50K,0.3276674141549114,0.6723325858450885,1
<=50K,<=50K,0.5674890204574439,0.4325109795425562,1
<=50K,>50K,0.4958150008238073,0.5041849991761926,0
>50K,>50K,0.3124860217971286,0.6875139782028715,1
<=50K,<=50K,0.9671190804002839,0.03288091959971602,1
<=50K,<=50K,0.998271503647665,0.0017284963523350333,1
<=50K,<=50K,0.9470986645423611,0.05290133545763879,1
>50K,>50K,0.2820838345490724,0.7179161654509276,1
>50K,>50K,0.31723316813706726,0.6827668318629327,1
<=50K,<=50K,0.9421380639218888,0.057861936078111235,1
<=50K,<=50K,0.9999916752479354,8.324752064620624e-06,1
<=50K,<=50K,0.999950027307203,4.9972692797005726e-05,1
<=50K,<=50K,0.9434200886517979,0.05657991134820197,1
<=50K,<=50K,0.970042888052954,0.02995711194704593,1
<=50K,>50K,0.20132899266671628,0.7986710073332837,0
>50K,>50K,0.36813687089347497,0.631863129106525,1
<=50K,<=50K,0.970406560185761,0.02959343981423899,1
<=50K,<=50K,0.9965736856476418,0.003426314352358324,1
>50K,>50K,0.31630037382215787,0.6836996261778422,1
<=50K,<=50K,0.9980105404450417,0.0019894595549582606,1
>50K,<=50K,0.9371667803740614,0.06283321962593857,0
<=50K,>50K,0.3393536697772311,0.6606463302227689,0
<=50K,<=50K,0.6261538636434243,0.3738461363565756,1
<=50K,<=50K,0.9999347413136419,6.525868635802084e-05,1
<=50K,<=50K,0.9990707276410782,0.0009292723589217606,1
<=50K,<=50K,0.9890157157441778,0.010984284255822098,1
>50K,<=50K,0.7319110519411246,0.2680889480588754,0
<=50K,<=50K,0.9962160249595061,0.0037839750404940003,1
>50K,<=50K,0.9216614070263163,0.07833859297368374,0
>50K,>50K,0.003925778124596161,0.9960742218754038,1
<=50K,>50K,0.11535207093812123,0.8846479290618787,0
<=50K,>50K,0.20922920729045574,0.7907707927095443,0
>50K,>50K,0.016672986074215364,0.9833270139257847,1
>50K,>50K,0.24507722827705486,0.7549227717229451,1
<=50K,<=50K,0.9998922969699159,0.00010770303008410363,1
>50K,<=50K,0.5579983954529054,0.44200160454709453,0
<=50K,>50K,0.38204090687908987,0.6179590931209101,0
<=50K,<=50K,0.9999980548096093,1.9451903906220437e-06,1
>50K,>50K,0.20657703592836385,0.7934229640716361,1
<=50K,>50K,0.034338001910977634,0.9656619980890223,0
<=50K,<=50K,0.9966210566183987,0.0033789433816012703,1
<=50K,<=50K,0.9908576549575633,0.0091423450424368,1
<=50K,<=50K,0.9999909769398524,9.023060147623727e-06,1
<=50K,>50K,0.48784138688474865,0.5121586131152513,0
<=50K,<=50K,0.5857201468773837,0.41427985312261634,1
>50K,<=50K,0.7096729582726635,0.2903270417273364,0
<=50K,<=50K,0.9732422623181116,0.026757737681888383,1
<=50K,<=50K,0.9583025111018171,0.04169748889818279,1
>50K,>50K,0.006037387848839463,0.9939626121511606,1
<=50K,<=50K,0.6775140320985462,0.32248596790145373,1
<=50K,<=50K,0.9995932579037524,0.0004067420962476243,1
>50K,>50K,0.02367849002700347,0.9763215099729966,1
<=50K,>50K,0.4475705332191564,0.5524294667808436,0
<=50K,<=50K,0.9936182294879388,0.00638177051206126,1
<=50K,<=50K,0.9985401920242737,0.00145980797572616,1
<=50K,<=50K,0.8807595618625426,0.11924043813745736,1
<=50K,<=50K,0.999710935968763,0.00028906403123685345,1
>50K,>50K,0.041347164288721906,0.9586528357112781,1
<=50K,>50K,0.06394325125896831,0.9360567487410316,0
<=50K,<=50K,0.9922449445151735,0.007755055484826561,1
<=50K,<=50K,0.9997084536826775,0.00029154631732259805,1
<=50K,<=50K,0.9995306801238965,0.0004693198761036113,1
>50K,>50K,0.2390979336063359,0.7609020663936642,1
<=50K,<=50K,0.9985686087303347,0.0014313912696651975,1
>50K,>50K,0.08799676490663741,0.9120032350933625,1
<=50K,<=50K,0.9477557969011624,0.05224420309883759,1
>50K,>50K,0.01885449553922554,0.9811455044607745,1
<=50K,<=50K,0.7402213801524818,0.2597786198475182,1
>50K,>50K,0.01427551439879146,0.9857244856012085,1
<=50K,<=50K,0.9978524431246891,0.0021475568753109666,1
<=50K,<=50K,0.9974486100381351,0.0025513899618649235,1
<=50K,>50K,0.04802016271487556,0.9519798372851244,0
<=50K,<=50K,0.999841371964446,0.00015862803555403176,1
>50K,>50K,0.030363531749964975,0.9696364682500351,1
<=50K,<=50K,0.9992996515804734,0.0007003484195265622,1
>50K,>50K,0.048384337951106096,0.9516156620488939,1
>50K,>50K,0.2420666980633045,0.7579333019366954,1
<=50K,<=50K,0.9992497017225915,0.0007502982774084627,1
<=50K,<=50K,0.9970008093779269,0.002999190622073066,1
<=50K,<=50K,0.6722232172391867,0.3277767827608134,1
<=50K,<=50K,0.5840331192710578,0.41596688072894217,1
>50K,>50K,0.06337928898759876,0.9366207110124012,1
>50K,>50K,0.0216924967509072,0.9783075032490929,1
>50K,>50K,0.08170836036401974,0.9182916396359802,1
>50K,>50K,0.3619733225949872,0.6380266774050127,1
<=50K,<=50K,0.8706512792887402,0.12934872071125986,1
<=50K,<=50K,0.7349200238309423,0.26507997616905765,1
<=50K,<=50K,0.6821834814530221,0.31781651854697796,1
<=50K,<=50K,0.9990722600607956,0.0009277399392044793,1
<=50K,>50K,0.27765826561136725,0.7223417343886327,0
>50K,<=50K,0.6861271700490983,0.3138728299509017,0
<=50K,<=50K,0.6582260092893237,0.34177399071067627,1
<=50K,>50K,0.07550226273229799,0.924497737267702,0
<=50K,<=50K,0.7739103588890064,0.22608964111099364,1
<=50K,<=50K,0.9999931879481748,6.8120518251495865e-06,1
<=50K,<=50K,0.999889828920107,0.00011017107989299989,1
>50K,>50K,0.03535400138078098,0.964645998619219,1
>50K,<=50K,0.5572326347864254,0.4427673652135746,0
<=50K,<=50K,0.9989347518317963,0.0010652481682036643,1
>50K,>50K,0.10818171181821822,0.8918182881817819,1
>50K,>50K,0.044261947811466244,0.9557380521885338,1
<=50K,<=50K,0.9830653763832193,0.01693462361678078,1
>50K,>50K,0.24714262270409304,0.7528573772959068,1
>50K,>50K,0.07289821712004085,0.927101782879959,1
>50K,>50K,0.03645903812840051,0.9635409618715995,1
<=50K,<=50K,0.9837940722073024,0.016205927792697663,1
<=50K,<=50K,0.9966582837762736,0.0033417162237264035,1
<=50K,<=50K,0.7223014060561384,0.2776985939438617,1
<=50K,<=50K,0.999952593267802,4.740673219807428e-05,1
<=50K,>50K,0.35579738473696715,0.6442026152630329,0
<=50K,<=50K,0.9930121661031759,0.00698783389682403,1
<=50K,<=50K,0.9986455488550615,0.0013544511449383881,1
<=50K,<=50K,0.9989151826246494,0.0010848173753506397,1
<=50K,>50K,0.46231666384632464,0.5376833361536754,0
<=50K,>50K,0.07691265910511161,0.9230873408948883,0
<=50K,<=50K,0.9999887747257749,1.122527422510489e-05,1
<=50K,<=50K,0.7735186202919744,0.22648137970802557,1
<=50K,<=50K,0.9995913510001244,0.00040864899987559894,1
<=50K,<=50K,0.9992083472830938,0.0007916527169062469,1
<=50K,<=50K,0.5995184153706226,0.40048158462937744,1
>50K,>50K,0.13205327662844296,0.8679467233715571,1
<=50K,<=50K,0.9333384807662569,0.06666151923374294,1
<=50K,<=50K,0.9957542461307598,0.004245753869240085,1
>50K,>50K,0.12677095649071876,0.8732290435092813,1
<=50K,<=50K,0.9125664381020866,0.08743356189791336,1
>50K,>50K,0.4207172188558724,0.5792827811441277,1
<=50K,<=50K,0.9857594877377807,0.01424051226221947,1
<=50K,<=50K,0.8355014199689154,0.16449858003108458,1
<=50K,<=50K,0.7742376408383167,0.22576235916168333,1
<=50K,<=50K,0.9951041495019527,0.004895850498047261,1
>50K,>50K,0.2971915602299359,0.702808439770064,1
<=50K,<=50K,0.9999695871291462,3.0412870853860408e-05,1
<=50K,>50K,0.2910989394094049,0.708901060590595,0
<=50K,<=50K,0.9999386302887897,6.136971121020569e-05,1
<=50K,<=50K,0.9999931236850764,6.87631492352258e-06,1
>50K,>50K,0.006087876971227999,0.9939121230287721,1
>50K,<=50K,0.9819461282068068,0.018053871793193146,0
<=50K,<=50K,0.8009682994229365,0.19903170057706354,1
>50K,>50K,0.07992892668331249,0.9200710733166875,1
<=50K,>50K,0.19951485314477296,0.8004851468552271,0
<=50K,<=50K,0.9818056975145464,0.018194302485453527,1
<=50K,<=50K,0.9675936637458056,0.03240633625419442,1
<=50K,>50K,0.3606360849284368,0.6393639150715632,0
<=50K,<=50K,0.9941542618669807,0.0058457381330193365,1
>50K,>50K,0.009400406078674546,0.9905995939213255,1
<=50K,>50K,0.3196423398165596,0.6803576601834403,0
<=50K,<=50K,0.9993405177693034,0.0006594822306965607,1
<=50K,<=50K,0.9617546291822826,0.03824537081771737,1
<=50K,<=50K,0.9778922555176937,0.022107744482306325,1
<=50K,<=50K,0.6662695690263482,0.3337304309736519,1
<=50K,<=50K,0.998711681389881,0.0012883186101190864,1
>50K,<=50K,0.7434619001844016,0.2565380998155984,0
>50K,>50K,0.007907801613413703,0.9920921983865862,1
>50K,>50K,0.288170416568331,0.711829583431669,1
>50K,<=50K,0.9108306219734966,0.08916937802650346,0
<=50K,<=50K,0.9649181630500604,0.0350818369499396,1
<=50K,<=50K,0.5106636793513925,0.4893363206486075,1
>50K,>50K,0.007283101670853215,0.9927168983291468,1
>50K,>50K,0.16551542584328666,0.8344845741567133,1
>50K,>50K,0.013107434886838137,0.9868925651131619,1
<=50K,<=50K,0.9985094528201434,0.001490547179856583,1
<=50K,<=50K,0.99983048150874,0.000169518491259944,1
<=50K,<=50K,0.9918691690543004,0.008130830945699476,1
>50K,>50K,0.23946825237163952,0.7605317476283605,1
<=50K,>50K,0.4985654178587213,0.5014345821412787,0
<=50K,<=50K,0.9979322780276215,0.002067721972378525,1
<=50K,<=50K,0.9954850381536597,0.00451496184634024,1
>50K,>50K,0.20310873027259704,0.796891269727403,1
<=50K,<=50K,0.9669319858013683,0.03306801419863163,1
<=50K,<=50K,0.9906808988889176,0.009319101111082454,1
>50K,<=50K,0.9738514261360691,0.02614857386393088,0
>50K,>50K,0.0963874747184755,0.9036125252815245,1
>50K,>50K,0.1313855482724417,0.8686144517275584,1
<=50K,<=50K,0.5826941518452761,0.417305848154724,1
<=50K,<=50K,0.9994380409335506,0.0005619590664494414,1
<=50K,<=50K,0.9998147145900317,0.00018528540996826077,1
>50K,>50K,0.13201229628823818,0.8679877037117619,1
<=50K,<=50K,0.9997535046368565,0.00024649536314346436,1
<=50K,<=50K,0.9995581436070855,0.0004418563929143647,1
>50K,>50K,0.022499357104894636,0.9775006428951053,1
<=50K,<=50K,0.91566839456552,0.08433160543447997,1
>50K,>50K,0.03333054674012174,0.9666694532598783,1
<=50K,>50K,0.023340311520431672,0.9766596884795683,0
<=50K,<=50K,0.9976761161192527,0.0023238838807474425,1
<=50K,<=50K,0.9999963942715273,3.605728472782308e-06,1
>50K,<=50K,0.8701988024202848,0.1298011975797152,0
>50K,>50K,0.08141421134320574,0.9185857886567943,1
<=50K,<=50K,0.747204142705502,0.25279585729449805,1
<=50K,<=50K,0.9950730253961356,0.004926974603864335,1
>50K,<=50K,0.5989982735113294,0.40100172648867055,0
<=50K,<=50K,0.9995770895153004,0.00042291048469963815,1
<=50K,<=50K,0.9882948166815849,0.011705183318415104,1
<=50K,<=50K,0.9969082291010753,0.003091770898924685,1
<=50K,>50K,0.20911401651920689,0.790885983480793,0
<=50K,<=50K,0.6728030055818848,0.3271969944181153,1
<=50K,>50K,0.23825949836227592,0.7617405016377241,0
<=50K,<=50K,0.9611023671992386,0.038897632800761354,1
<=50K,<=50K,0.9944379464167724,0.005562053583227645,1
<=50K,<=50K,0.6971293085217369,0.302870691478263,1
<=50K,<=50K,0.6313522835685574,0.36864771643144256,1
<=50K,>50K,0.4605319440807023,0.5394680559192977,0
<=50K,<=50K,0.9963048830711907,0.0036951169288094,1
<=50K,>50K,0.035089770932912295,0.9649102290670877,0
>50K,>50K,0.30957691107307306,0.6904230889269269,1
>50K,>50K,0.04227586109260706,0.9577241389073929,1
<=50K,<=50K,0.9918868289644974,0.008113171035502704,1
<=50K,<=50K,0.9999418072758252,5.819272417482849e-05,1
<=50K,<=50K,0.9995317299180899,0.00046827008191004007,1
<=50K,>50K,0.43563987561270345,0.5643601243872965,0
>50K,>50K,0.0203712679029421,0.9796287320970578,1
<=50K,>50K,0.4568835603379236,0.5431164396620765,0
<=50K,<=50K,0.6590631133043466,0.34093688669565336,1
<=50K,<=50K,0.9999873327337001,1.26672662998594e-05,1
>50K,<=50K,0.5250487742928589,0.474951225707141,0
<=50K,<=50K,0.9857548517302012,0.014245148269798918,1
<=50K,>50K,0.3465795389033209,0.6534204610966791,0
<=50K,>50K,0.40240851123466215,0.5975914887653379,0
<=50K,<=50K,0.9998902303147461,0.00010976968525383702,1
<=50K,<=50K,0.9987410700494762,0.0012589299505239037,1
>50K,>50K,0.01882526708208286,0.9811747329179172,1
<=50K,<=50K,0.9999894967316856,1.050326831435698e-05,1
>50K,<=50K,0.8888413662435323,0.11115863375646778,0
>50K,>50K,0.0552638639648854,0.9447361360351146,1
<=50K,<=50K,0.9932522431535254,0.006747756846474588,1
<=50K,<=50K,0.9999928254681093,7.174531890731532e-06,1
<=50K,>50K,0.47772613089461297,0.522273869105387,0
<=50K,<=50K,0.998981020940576,0.0010189790594240006,1
<=50K,<=50K,0.9968472703896922,0.0031527296103076538,1
<=50K,<=50K,0.9349322381353199,0.06506776186468004,1
<=50K,<=50K,0.9999262089670998,7.379103290015185e-05,1
<=50K,<=50K,0.9998549022461068,0.00014509775389321252,1
>50K,>50K,0.054302700529635504,0.9456972994703645,1
<=50K,<=50K,0.7937270509443656,0.2062729490556343,1
>50K,>50K,0.11833883400044,0.8816611659995599,1
<=50K,>50K,0.09736430128199959,0.9026356987180003,0
<=50K,<=50K,0.751505728124624,0.2484942718753761,1
<=50K,<=50K,0.9999265039440293,7.349605597075702e-05,1
<=50K,<=50K,0.9912696949766083,0.008730305023391628,1
<=50K,>50K,0.0157868333266183,0.9842131666733818,0
<=50K,<=50K,0.9383011711651486,0.06169882883485146,1
<=50K,<=50K,0.9990790389324739,0.0009209610675260426,1
<=50K,<=50K,0.9982129784845091,0.0017870215154908535,1
<=50K,<=50K,0.9849650365235662,0.015034963476433854,1
<=50K,<=50K,0.8851940742637779,0.11480592573622214,1
<=50K,<=50K,0.9999891423269147,1.08576730852304e-05,1
>50K,>50K,0.23396813439650116,0.7660318656034988,1
<=50K,<=50K,0.9997981737237791,0.00020182627622087747,1
<=50K,>50K,0.41985283365046844,0.5801471663495316,0
<=50K,<=50K,0.9930277790018592,0.006972220998140765,1
<=50K,<=50K,0.9868981827088307,0.013101817291169212,1
<=50K,<=50K,0.9997014094290954,0.00029859057090467927,1
>50K,>50K,0.0043918036667793346,0.9956081963332206,1
<=50K,<=50K,0.9703272152303847,0.029672784769615247,1
<=50K,>50K,0.23797991248740724,0.7620200875125926,0
>50K,>50K,0.16682628993256357,0.8331737100674365,1
<=50K,<=50K,0.9999886983985733,1.1301601426659162e-05,1
<=50K,<=50K,0.9995996696169676,0.00040033038303245234,1
<=50K,<=50K,0.9972345982355114,0.0027654017644885317,1
<=50K,<=50K,0.9793693471757982,0.020630652824201772,1
<=50K,<=50K,0.9889312706475241,0.01106872935247599,1
>50K,<=50K,0.9429593503105137,0.05704064968948621,0
>50K,>50K,0.20744653192198778,0.7925534680780123,1
<=50K,<=50K,0.9904514363844434,0.009548563615556472,1
<=50K,<=50K,0.9982995030401901,0.0017004969598098838,1
<=50K,<=50K,0.9991951783045464,0.0008048216954535347,1
<=50K,>50K,0.14248882791776027,0.8575111720822398,0
>50K,>50K,0.11394652933924634,0.8860534706607536,1
<=50K,<=50K,0.9942407452298104,0.005759254770189653,1
<=50K,>50K,0.31112353896527134,0.6888764610347287,0
>50K,>50K,0.1058179108797622,0.8941820891202379,1
<=50K,<=50K,0.7276138758102622,0.2723861241897379,1
>50K,>50K,0.04371369339582215,0.9562863066041778,1
<=50K,<=50K,0.9666491985882953,0.03335080141170474,1
<=50K,<=50K,0.995244050588873,0.004755949411127016,1
<=50K,<=50K,0.9999958415536901,4.1584463098826134e-06,1
>50K,>50K,0.009535302920906225,0.9904646970790939,1
<=50K,<=50K,0.9919877959052363,0.008012204094763671,1
<=50K,<=50K,0.5117317423599508,0.48826825764004933,1
>50K,>50K,0.2929277404286353,0.7070722595713648,1
<=50K,<=50K,0.9682554479515167,0.03174455204848314,1
<=50K,<=50K,0.8733816658932939,0.12661833410670612,1
<=50K,<=50K,0.9976628911048759,0.0023371088951240114,1
<=50K,>50K,0.42836801925796636,0.5716319807420336,0
<=50K,>50K,0.3185003843172947,0.6814996156827052,0
<=50K,<=50K,0.7896098628527475,0.21039013714725255,1
<=50K,<=50K,0.9822059743446071,0.01779402565539281,1
<=50K,<=50K,0.9999848042553163,1.519574468373896e-05,1
>50K,>50K,0.0824005584646349,0.9175994415353652,1
<=50K,<=50K,0.9931683256265301,0.006831674373469847,1
<=50K,<=50K,0.999292557152265,0.0007074428477350896,1
<=50K,<=50K,0.9992637007043039,0.0007362992956961408,1
<=50K,<=50K,0.9999746084534183,2.5391546581583747e-05,1
>50K,>50K,0.012943883185303975,0.9870561168146961,1
<=50K,<=50K,0.9877019757263947,0.012298024273605306,1
<=50K,>50K,0.3816340559438953,0.6183659440561047,0
<=50K,<=50K,0.9988996238380324,0.0011003761619675103,1
<=50K,>50K,0.0253335614719756,0.9746664385280245,0
<=50K,>50K,0.030889873625725366,0.9691101263742746,0
<=50K,<=50K,0.9986473508742413,0.0013526491257586691,1
<=50K,<=50K,0.9871696360799125,0.012830363920087413,1
<=50K,<=50K,0.9916758242004481,0.008324175799551926,1
<=50K,<=50K,0.9940382211129183,0.005961778887081645,1
>50K,>50K,0.3110617621253039,0.6889382378746961,1
<=50K,<=50K,0.8271542827822079,0.1728457172177921,1
<=50K,>50K,0.24815929326855854,0.7518407067314414,0
<=50K,>50K,0.3522114146127852,0.6477885853872148,0
<=50K,<=50K,0.9109510263564509,0.0890489736435491,1
>50K,<=50K,0.9781326437860197,0.021867356213980334,0
>50K,>50K,0.4570482250103664,0.5429517749896335,1
<=50K,<=50K,0.9983554405253424,0.0016445594746575512,1
<=50K,<=50K,0.9958388534847963,0.00416114651520383,1
<=50K,<=50K,0.6935762429043378,0.30642375709566216,1
<=50K,<=50K,0.9999675893224141,3.24106775857731e-05,1
<=50K,<=50K,0.8055463217720807,0.1944536782279193,1
<=50K,<=50K,0.9385394421518136,0.061460557848186444,1
<=50K,<=50K,0.9981198677806002,0.0018801322193996866,1
<=50K,<=50K,0.9792969246243016,0.0207030753756985,1
<=50K,>50K,0.12435279519490679,0.8756472048050933,0
<=50K,>50K,0.14457704103133434,0.8554229589686657,0
<=50K,>50K,0.31048713597230004,0.6895128640277,0
<=50K,<=50K,0.9995046991942232,0.0004953008057768718,1
>50K,>50K,0.18176040316733233,0.8182395968326677,1
<=50K,<=50K,0.5306732533636878,0.46932674663631224,1
<=50K,<=50K,0.9896264303110217,0.01037356968897827,1
<=50K,<=50K,0.9959887550760871,0.004011244923913018,1
>50K,<=50K,0.7672252793554928,0.23277472064450724,0
>50K,<=50K,0.5406140219146859,0.4593859780853141,0
<=50K,<=50K,0.9999203641863247,7.963581367535026e-05,1
>50K,>50K,0.017325136630185436,0.9826748633698146,1
<=50K,<=50K,0.9816040489714681,0.01839595102853192,1
<=50K,<=50K,0.8902886102756501,0.10971138972434993,1
>50K,<=50K,0.7974206212603147,0.20257937873968535,0
<=50K,<=50K,0.9015887530946084,0.09841124690539163,1
<=50K,<=50K,0.9878084811067979,0.012191518893202228,1
>50K,>50K,0.25539208211151604,0.7446079178884839,1
<=50K,<=50K,0.9927789740765558,0.007221025923444247,1
<=50K,<=50K,0.9476126331809498,0.05238736681905016,1
<=50K,<=50K,0.9999441518008383,5.5848199161649295e-05,1
>50K,>50K,0.12372788712377883,0.8762721128762212,1
>50K,>50K,0.2060778981124828,0.7939221018875171,1
<=50K,<=50K,0.997001037966032,0.0029989620339679977,1
<=50K,>50K,0.14656953589775076,0.8534304641022492,0
<=50K,<=50K,0.9999909733393147,9.026660685330798e-06,1
<=50K,<=50K,0.9692950512540854,0.030704948745914642,1
<=50K,<=50K,0.9880365462766719,0.01196345372332807,1
<=50K,<=50K,0.9998582501045883,0.00014174989541159468,1
<=50K,<=50K,0.9696003417208188,0.03039965827918129,1
>50K,>50K,0.24532816124806558,0.7546718387519344,1
>50K,<=50K,0.9860387778864829,0.013961222113517142,0
>50K,<=50K,0.955144423378207,0.04485557662179295,0
<=50K,<=50K,0.9998504722958365,0.0001495277041634486,1
>50K,<=50K,0.9505207780396608,0.049479221960339125,0
<=50K,<=50K,0.9896537523223118,0.010346247677688256,1
<=50K,<=50K,0.9945574760943302,0.005442523905669745,1
<=50K,<=50K,0.9998101644349328,0.00018983556506727638,1
<=50K,<=50K,0.9989568639500107,0.001043136049989301,1
>50K,>50K,0.015257508422649573,0.9847424915773505,1
>50K,>50K,0.1627848878580138,0.8372151121419862,1
>50K,>50K,0.0935206664130664,0.9064793335869336,1
<=50K,<=50K,0.9996407707020205,0.000359229297979359,1
>50K,>50K,0.09522710427184809,0.9047728957281519,1
>50K,>50K,0.0770493013914788,0.9229506986085213,1
>50K,>50K,0.04793858110126176,0.9520614188987382,1
>50K,>50K,0.046225081604672556,0.9537749183953275,1
